ID,City,Date,Season,MatchNumber,Team1,Team2,Venue,TossWinner,TossDecision,SuperOver,WinningTeam,WonBy,Margin,method,Player_of_Match,Team1Players,Team2Players,Umpire1,Umpire2
392231,Sydney,2009-05-18,2009,51,Afghanistan,Pakistan,Melbourne Cricket Ground,England,bat,N,Bangladesh,Wickets,7.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Joe Root, Ben Stokes, Jos Buttler",Chris Gaffaney,Aleem Dar
392230,Manchester,2009-05-17,2009,50,Bangladesh,West Indies,Lord's Cricket Ground,England,bat,N,India,Runs,14.0,,Virat Kohli,"Joe Root, Ben Stokes, Jos Buttler","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Kumar Dharmasena,Richard Kettleborough
392229,Kolkata,2009-05-17,2009,49,Pakistan,England,Old Trafford Cricket Ground,Bangladesh,field,N,Bangladesh,Runs,1.0,,Shakib Al Hasan,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Paul Reiffel,Nitin Menon
392227,Adelaide,2009-05-16,2009,47,Afghanistan,India,Eden Gardens,Sri Lanka,bat,N,Sri Lanka,Wickets,7.0,,Kusal Mendis,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Aleem Dar,Richard Kettleborough
392228,London,2009-05-16,2009,48,Afghanistan,India,Eden Gardens,India,field,N,India,Wickets,6.0,,Virat Kohli,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Richard Kettleborough,Chris Gaffaney
392226,Manchester,2009-05-15,2009,46,South Africa,Australia,Adelaide Oval,New Zealand,field,N,India,Wickets,6.0,,Jasprit Bumrah,"Kane Williamson, Trent Boult, Devon Conway","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Rod Tucker,Nitin Menon
392225,Dhaka,2009-05-14,2009,45,West Indies,South Africa,Eden Gardens,West Indies,bat,N,Pakistan,Runs,2.0,,Shaheen Afridi,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Richard Kettleborough,Paul Reiffel
392224,Lahore,2009-05-14,2009,44,West Indies,Afghanistan,Old Trafford Cricket Ground,Australia,bat,N,Australia,Wickets,2.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Kumar Dharmasena,Rod Tucker
392223,London,2009-05-13,2009,43,West Indies,Sri Lanka,Gaddafi Stadium,India,field,N,Australia,Runs,12.0,,David Warner,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Chris Gaffaney,Kumar Dharmasena
392222,Lahore,2009-05-12,2009,42,Sri Lanka,Bangladesh,The Oval,West Indies,bat,N,West Indies,Wickets,8.0,,Jason Holder,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Quinton de Kock, Kagiso Rabada, Aiden Markram",Chris Gaffaney,Rod Tucker
392221,Adelaide,2009-05-12,2009,41,India,Sri Lanka,Sher-e-Bangla National Stadium,India,field,N,Sri Lanka,Wickets,6.0,,Wanindu Hasaranga,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Nitin Menon,Rod Tucker
392220,Manchester,2009-05-11,2009,40,Bangladesh,Australia,Adelaide Oval,Bangladesh,bat,N,India,Runs,53.0,,Rohit Sharma,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Richard Kettleborough,Nitin Menon
392219,Mumbai,2009-05-10,2009,39,Australia,England,Gaddafi Stadium,Sri Lanka,field,N,Sri Lanka,Wickets,7.0,,Kusal Mendis,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Joe Root, Ben Stokes, Jos Buttler",Richard Kettleborough,Kumar Dharmasena
392218,Melbourne,2009-05-10,2009,38,England,Australia,Eden Gardens,Pakistan,bat,N,Afghanistan,Runs,16.0,,Rahmanullah Gurbaz,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Richard Kettleborough,Paul Reiffel
392216,Ahmedabad,2009-05-09,2009,36,Australia,Sri Lanka,Melbourne Cricket Ground,England,field,N,India,Wickets,3.0,,Rohit Sharma,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Joe Root, Ben Stokes, Jos Buttler",Kumar Dharmasena,Paul Reiffel
392217,Melbourne,2009-05-09,2009,37,Australia,India,Old Trafford Cricket Ground,Pakistan,bat,N,India,Wickets,7.0,,Rohit Sharma,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Rod Tucker,Kumar Dharmasena
392215,Ahmedabad,2009-05-08,2009,35,Bangladesh,Afghanistan,Sher-e-Bangla National Stadium,Bangladesh,bat,N,India,Wickets,7.0,,Rohit Sharma,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Kumar Dharmasena,Chris Gaffaney
392214,Kolkata,2009-05-07,2009,34,New Zealand,West Indies,Wankhede Stadium,India,bat,N,South Africa,Runs,12.0,D/L,Kagiso Rabada,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Quinton de Kock, Kagiso Rabada, Aiden Markram",Rod Tucker,Aleem Dar
392213,Dhaka,2009-05-07,2009,33,England,West Indies,Wankhede Stadium,India,field,N,England,Wickets,7.0,,Joe Root,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Joe Root, Ben Stokes, Jos Buttler",Marais Erasmus,Rod Tucker
392212,Dhaka,2009-05-06,2009,32,New Zealand,Australia,Eden Gardens,Bangladesh,bat,N,Bangladesh,Runs,19.0,,Mustafizur Rahman,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Richard Kettleborough,Kumar Dharmasena
392211,Kolkata,2009-05-05,2009,31,England,Pakistan,Wankhede Stadium,Australia,bat,N,Australia,Wickets,9.0,,Pat Cummins,"Pat Cummins, Steve Smith, David Warner","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Paul Reiffel,Marais Erasmus
392210,Adelaide,2009-05-05,2009,30,West Indies,Bangladesh,Sher-e-Bangla National Stadium,Bangladesh,field,N,South Africa,Runs,78.0,,Kagiso Rabada,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Nitin Menon,Chris Gaffaney
392209,Melbourne,2009-05-04,2009,29,South Africa,Pakistan,Wankhede Stadium,Pakistan,bat,N,Pakistan,Runs,78.0,,Shaheen Afridi,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Aleem Dar
392208,Sydney,2009-05-03,2009,28,West Indies,India,Narendra Modi Stadium,Sri Lanka,bat,N,Sri Lanka,Wickets,9.0,,Pathum Nissanka,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Kane Williamson, Trent Boult, Devon Conway",Kumar Dharmasena,Rod Tucker
392207,Mumbai,2009-05-03,2009,27,England,New Zealand,Melbourne Cricket Ground,Sri Lanka,bat,N,Australia,Wickets,6.0,,Steve Smith,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Rod Tucker
392205,Ahmedabad,2009-05-02,2009,25,India,Sri Lanka,Old Trafford Cricket Ground,India,bat,N,India,Wickets,3.0,,Virat Kohli,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Kane Williamson, Trent Boult, Devon Conway",Kumar Dharmasena,Chris Gaffaney
392206,Manchester,2009-05-02,2009,26,Pakistan,Sri Lanka,Melbourne Cricket Ground,India,field,N,South Africa,Runs,18.0,,Kagiso Rabada,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Quinton de Kock, Kagiso Rabada, Aiden Markram",Kumar Dharmasena,Marais Erasmus
392203,Dhaka,2009-05-01,2009,23,South Africa,Afghanistan,Sher-e-Bangla National Stadium,Afghanistan,bat,N,Afghanistan,Runs,9.0,,Rashid Khan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Quinton de Kock, Kagiso Rabada, Aiden Markram",Chris Gaffaney,Paul Reiffel
392204,Kolkata,2009-05-01,2009,24,England,Sri Lanka,Gaddafi Stadium,India,bat,N,New Zealand,Runs,8.0,,Kane Williamson,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Kane Williamson, Trent Boult, Devon Conway",Nitin Menon,Marais Erasmus
392202,Ahmedabad,2009-04-30,2009,22,Australia,Bangladesh,Gaddafi Stadium,England,field,N,England,Runs,38.0,,Ben Stokes,"Pat Cummins, Steve Smith, David Warner","Joe Root, Ben Stokes, Jos Buttler",Kumar Dharmasena,Paul Reiffel
392201,Manchester,2009-04-30,2009,21,England,Pakistan,Narendra Modi Stadium,South Africa,field,N,South Africa,Wickets,6.0,,Aiden Markram,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Rod Tucker,Kumar Dharmasena
392200,Lahore,2009-04-29,2009,20,Australia,Afghanistan,The Oval,India,bat,N,South Africa,Runs,3.0,,Kagiso Rabada,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Quinton de Kock, Kagiso Rabada, Aiden Markram",Richard Kettleborough,Aleem Dar
392199,Adelaide,2009-04-29,2009,19,Bangladesh,India,Melbourne Cricket Ground,Australia,bat,N,Australia,Wickets,5.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Joe Root, Ben Stokes, Jos Buttler",Paul Reiffel,Kumar Dharmasena
392198,Sydney,2009-04-28,2009,18,South Africa,New Zealand,Sher-e-Bangla National Stadium,South Africa,bat,N,Australia,Wickets,5.0,,Pat Cummins,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Pat Cummins, Steve Smith, David Warner",Nitin Menon,Kumar Dharmasena
392197,Manchester,2009-04-27,2009,17,New Zealand,Australia,The Oval,South Africa,bat,N,South Africa,Runs,92.0,,Aiden Markram,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Quinton de Kock, Kagiso Rabada, Aiden Markram",Paul Reiffel,Chris Gaffaney
392196,Ahmedabad,2009-04-27,2009,16,West Indies,Australia,Adelaide Oval,Pakistan,field,N,England,Wickets,6.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Paul Reiffel,Kumar Dharmasena
392194,Kolkata,2009-04-26,2009,14,New Zealand,Afghanistan,Narendra Modi Stadium,Australia,bat,N,Australia,Wickets,6.0,,Steve Smith,"Pat Cummins, Steve Smith, David Warner","Kane Williamson, Trent Boult, Devon Conway",Kumar Dharmasena,Chris Gaffaney
392195,Adelaide,2009-04-26,2009,15,New Zealand,Afghanistan,Melbourne Cricket Ground,England,bat,N,England,Runs,27.0,,Ben Stokes,"Joe Root, Ben Stokes, Jos Buttler","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Marais Erasmus,Kumar Dharmasena
392192,Mumbai,2009-04-25,2009,12,India,England,Eden Gardens,Bangladesh,bat,N,Bangladesh,Runs,12.0,,Shakib Al Hasan,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Kumar Dharmasena,Rod Tucker
392191,Manchester,2009-04-24,2009,11,Sri Lanka,West Indies,Narendra Modi Stadium,Sri Lanka,bat,N,West Indies,Wickets,7.0,,Nicholas Pooran,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Kumar Dharmasena,Nitin Menon
392190,Adelaide,2009-04-23,2009,10,England,New Zealand,Adelaide Oval,Australia,field,Y,Australia,SuperOver,,,Pat Cummins,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Pat Cummins, Steve Smith, David Warner",Chris Gaffaney,Nitin Menon
392189,Adelaide,2009-04-23,2009,9,Bangladesh,India,The Oval,South Africa,bat,N,South Africa,Runs,9.0,,Quinton de Kock,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Pat Cummins, Steve Smith, David Warner",Rod Tucker,Aleem Dar
392188,Sydney,2009-04-22,2009,8,England,Australia,Lord's Cricket Ground,West Indies,bat,N,Afghanistan,Runs,24.0,,Rashid Khan,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Rod Tucker,Nitin Menon
392186,Ahmedabad,2009-04-21,2009,6,Australia,Afghanistan,Adelaide Oval,Pakistan,field,N,Pakistan,Runs,11.0,D/L,Shaheen Afridi,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Pat Cummins, Steve Smith, David Warner",Chris Gaffaney,Richard Kettleborough
392185,Mumbai,2009-04-20,2009,5,Afghanistan,India,Narendra Modi Stadium,Pakistan,bat,N,Pakistan,Runs,92.0,,Shaheen Afridi,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Quinton de Kock, Kagiso Rabada, Aiden Markram",Richard Kettleborough,Rod Tucker
392184,Melbourne,2009-04-19,2009,4,South Africa,Australia,Sher-e-Bangla National Stadium,Bangladesh,bat,N,Bangladesh,Wickets,8.0,,Mustafizur Rahman,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Rod Tucker,Kumar Dharmasena
392183,Ahmedabad,2009-04-19,2009,3,West Indies,Afghanistan,The Oval,India,field,N,New Zealand,Wickets,10.0,D/L,Kane Williamson,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Kane Williamson, Trent Boult, Devon Conway",Kumar Dharmasena,Marais Erasmus
392182,London,2009-04-18,2009,2,Afghanistan,England,Melbourne Cricket Ground,England,bat,N,Bangladesh,Runs,75.0,,Shakib Al Hasan,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Joe Root, Ben Stokes, Jos Buttler",Nitin Menon,Aleem Dar
392181,Melbourne,2009-04-18,2009,1,England,Pakistan,Eden Gardens,Afghanistan,field,N,Afghanistan,Runs,19.0,,Rashid Khan,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Kumar Dharmasena,Paul Reiffel
336040,Manchester,2008-06-01,2007/08,Final,Australia,Pakistan,Melbourne Cricket Ground,Sri Lanka,field,N,Sri Lanka,Wickets,3.0,,Wanindu Hasaranga,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Chris Gaffaney,Aleem Dar
336039,Manchester,2008-05-31,2007/08,Semi Final,West Indies,Bangladesh,Old Trafford Cricket Ground,India,bat,N,South Africa,Wickets,9.0,,Aiden Markram,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Quinton de Kock, Kagiso Rabada, Aiden Markram",Chris Gaffaney,Marais Erasmus
336038,Lahore,2008-05-30,2007/08,Semi Final,New Zealand,Bangladesh,Sher-e-Bangla National Stadium,England,field,N,England,Runs,105.0,,Joe Root,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Joe Root, Ben Stokes, Jos Buttler",Richard Kettleborough,Marais Erasmus
336019,London,2008-05-28,2007/08,56,Australia,New Zealand,Adelaide Oval,New Zealand,field,N,New Zealand,Runs,41.0,,Devon Conway,"Kane Williamson, Trent Boult, Devon Conway","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Aleem Dar,Kumar Dharmasena
336012,Mumbai,2008-05-28,2007/08,55,Pakistan,West Indies,Sher-e-Bangla National Stadium,Sri Lanka,field,N,Sri Lanka,Wickets,9.0,,Kusal Mendis,"Pat Cummins, Steve Smith, David Warner","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Aleem Dar,Marais Erasmus
336037,Kolkata,2008-05-27,2007/08,54,Bangladesh,India,Adelaide Oval,India,bat,N,India,Wickets,7.0,,Jasprit Bumrah,"Kane Williamson, Trent Boult, Devon Conway","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Nitin Menon,Kumar Dharmasena
336036,Ahmedabad,2008-05-26,2007/08,53,Australia,India,The Oval,Pakistan,field,N,Pakistan,Wickets,5.0,,Shaheen Afridi,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Nitin Menon,Richard Kettleborough
336035,London,2008-05-25,2007/08,52,India,West Indies,Sher-e-Bangla National Stadium,Bangladesh,bat,N,Bangladesh,Wickets,3.0,,Shakib Al Hasan,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Aleem Dar,Paul Reiffel
336002,Melbourne,2008-05-25,2007/08,51,Australia,West Indies,Gaddafi Stadium,Pakistan,bat,N,Australia,Wickets,5.0,,David Warner,"Pat Cummins, Steve Smith, David Warner","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Paul Reiffel,Aleem Dar
336033,Sydney,2008-05-24,2007/08,49,South Africa,Bangladesh,Sher-e-Bangla National Stadium,New Zealand,bat,N,New Zealand,Runs,10.0,,Devon Conway,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Kane Williamson, Trent Boult, Devon Conway",Rod Tucker,Kumar Dharmasena
336032,Manchester,2008-05-24,2007/08,50,South Africa,Australia,Melbourne Cricket Ground,South Africa,field,N,South Africa,Wickets,5.0,,Aiden Markram,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Kane Williamson, Trent Boult, Devon Conway",Rod Tucker,Marais Erasmus
336031,Kolkata,2008-05-23,2007/08,48,England,New Zealand,Adelaide Oval,England,field,N,New Zealand,Wickets,6.0,,Trent Boult,"Kane Williamson, Trent Boult, Devon Conway","Joe Root, Ben Stokes, Jos Buttler",Chris Gaffaney,Nitin Menon
336029,Lahore,2008-05-21,2007/08,46,South Africa,West Indies,Wankhede Stadium,Pakistan,bat,N,Afghanistan,Runs,14.0,,Rahmanullah Gurbaz,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Chris Gaffaney,Marais Erasmus
336028,Kolkata,2008-05-21,2007/08,45,Afghanistan,Australia,Lord's Cricket Ground,Pakistan,field,N,Bangladesh,Runs,1.0,,Shakib Al Hasan,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Chris Gaffaney,Kumar Dharmasena
336027,Sydney,2008-05-20,2007/08,44,England,South Africa,Lord's Cricket Ground,Sri Lanka,field,N,Afghanistan,Wickets,6.0,,Mohammad Nabi,"Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka","Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi",Rod Tucker,Chris Gaffaney
336026,Ahmedabad,2008-05-19,2007/08,43,New Zealand,England,The Oval,Bangladesh,field,N,Bangladesh,Wickets,5.0,,Tamim Iqbal,"Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Richard Kettleborough,Paul Reiffel
336025,Ahmedabad,2008-05-18,2007/08,41,Bangladesh,Pakistan,Sher-e-Bangla National Stadium,Afghanistan,bat,N,West Indies,Runs,3.0,D/L,Jason Holder,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Nicholas Pooran, Jason Holder, Shimron Hetmyer",Nitin Menon,Paul Reiffel
336024,Sydney,2008-05-18,2007/08,42,Australia,South Africa,Adelaide Oval,Australia,field,N,Australia,Runs,25.0,,Steve Smith,"Pat Cummins, Steve Smith, David Warner","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Aleem Dar,Nitin Menon
336022,Kolkata,2008-05-17,2007/08,40,Bangladesh,Sri Lanka,Wankhede Stadium,India,bat,N,Australia,Runs,6.0,D/L,Steve Smith,"Pat Cummins, Steve Smith, David Warner","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Chris Gaffaney,Richard Kettleborough
336023,Sydney,2008-05-17,2007/08,39,Pakistan,South Africa,Sher-e-Bangla National Stadium,Australia,field,N,Sri Lanka,Runs,65.0,,Wanindu Hasaranga,"Pat Cummins, Steve Smith, David Warner","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Nitin Menon,Chris Gaffaney
336021,Dhaka,2008-05-16,2007/08,38,West Indies,England,Eden Gardens,New Zealand,field,N,New Zealand,Wickets,8.0,,Devon Conway,"Pat Cummins, Steve Smith, David Warner","Kane Williamson, Trent Boult, Devon Conway",Kumar Dharmasena,Nitin Menon
336020,Melbourne,2008-05-15,2007/08,37,Australia,Afghanistan,Adelaide Oval,Afghanistan,field,N,Sri Lanka,Runs,12.0,,Wanindu Hasaranga,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Chris Gaffaney,Nitin Menon
336018,Manchester,2008-05-14,2007/08,36,West Indies,Sri Lanka,Gaddafi Stadium,Australia,field,N,New Zealand,Wickets,9.0,,Kane Williamson,"Pat Cummins, Steve Smith, David Warner","Kane Williamson, Trent Boult, Devon Conway",Kumar Dharmasena,Paul Reiffel
336017,London,2008-05-13,2007/08,35,England,South Africa,Adelaide Oval,West Indies,bat,N,West Indies,Runs,23.0,,Jason Holder,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Kumar Dharmasena,Paul Reiffel
336016,Manchester,2008-05-12,2007/08,34,Australia,England,Melbourne Cricket Ground,South Africa,bat,N,South Africa,Wickets,9.0,,Aiden Markram,"Quinton de Kock, Kagiso Rabada, Aiden Markram","Kane Williamson, Trent Boult, Devon Conway",Nitin Menon,Kumar Dharmasena
336015,Sydney,2008-05-11,2007/08,33,South Africa,Australia,Gaddafi Stadium,Pakistan,field,N,Pakistan,Wickets,3.0,,Shaheen Afridi,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Wanindu Hasaranga, Kusal Mendis, Pathum Nissanka",Nitin Menon,Richard Kettleborough
336014,Kolkata,2008-05-11,2007/08,32,Pakistan,Bangladesh,Old Trafford Cricket Ground,Afghanistan,bat,N,England,Runs,23.0,,Ben Stokes,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Joe Root, Ben Stokes, Jos Buttler",Kumar Dharmasena,Richard Kettleborough
336013,Adelaide,2008-05-10,2007/08,31,West Indies,Australia,Eden Gardens,India,field,N,India,Runs,18.0,,Virat Kohli,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Pat Cummins, Steve Smith, David Warner",Paul Reiffel,Rod Tucker
336011,Mumbai,2008-05-09,2007/08,30,West Indies,Sri Lanka,Narendra Modi Stadium,New Zealand,field,N,India,Wickets,8.0,,Jasprit Bumrah,"Kane Williamson, Trent Boult, Devon Conway","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Nitin Menon,Marais Erasmus
336009,Kolkata,2008-05-08,2007/08,28,New Zealand,Bangladesh,Old Trafford Cricket Ground,Bangladesh,field,N,New Zealand,Wickets,4.0,,Devon Conway,"Kane Williamson, Trent Boult, Devon Conway","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Nitin Menon,Richard Kettleborough
336010,Mumbai,2008-05-08,2007/08,29,Pakistan,England,Sher-e-Bangla National Stadium,West Indies,bat,N,Australia,Runs,5.0,,Steve Smith,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Pat Cummins, Steve Smith, David Warner",Aleem Dar,Rod Tucker
336008,Kolkata,2008-05-07,2007/08,27,India,Bangladesh,Melbourne Cricket Ground,Pakistan,field,N,England,Wickets,7.0,,Joe Root,"Babar Azam, Shaheen Afridi, Mohammad Rizwan","Joe Root, Ben Stokes, Jos Buttler",Marais Erasmus,Aleem Dar
336007,Adelaide,2008-05-06,2007/08,26,Australia,Pakistan,Eden Gardens,Australia,field,N,Australia,Wickets,7.0,,Steve Smith,"Pat Cummins, Steve Smith, David Warner","Babar Azam, Shaheen Afridi, Mohammad Rizwan",Richard Kettleborough,Paul Reiffel
336006,Ahmedabad,2008-05-05,2007/08,25,England,Australia,The Oval,England,field,N,New Zealand,Wickets,6.0,,Kane Williamson,"Joe Root, Ben Stokes, Jos Buttler","Kane Williamson, Trent Boult, Devon Conway",Paul Reiffel,Marais Erasmus
336005,Manchester,2008-05-04,2007/08,24,South Africa,Australia,Adelaide Oval,West Indies,bat,N,India,Wickets,8.0,,Jasprit Bumrah,"Nicholas Pooran, Jason Holder, Shimron Hetmyer","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Nitin Menon,Richard Kettleborough
336004,Dhaka,2008-05-04,2007/08,23,England,Pakistan,Wankhede Stadium,Afghanistan,field,N,India,Runs,29.0,,Jasprit Bumrah,"Rashid Khan, Rahmanullah Gurbaz, Mohammad Nabi","Virat Kohli, Rohit Sharma, Jasprit Bumrah",Aleem Dar,Richard Kettleborough
336034,Kolkata,2008-05-03,2007/08,21,New Zealand,Bangladesh,Eden Gardens,Bangladesh,field,N,Bangladesh,Runs,3.0,,Mustafizur Rahman,"Pat Cummins, Steve Smith, David Warner","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Paul Reiffel,Richard Kettleborough
336003,London,2008-05-03,2007/08,22,India,Afghanistan,Old Trafford Cricket Ground,Bangladesh,bat,N,India,Runs,9.0,,Jasprit Bumrah,"Virat Kohli, Rohit Sharma, Jasprit Bumrah","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Paul Reiffel,Rod Tucker
336001,Kolkata,2008-05-02,2007/08,20,Pakistan,West Indies,Sher-e-Bangla National Stadium,Bangladesh,bat,N,New Zealand,Wickets,8.0,,Trent Boult,"Kane Williamson, Trent Boult, Devon Conway","Shakib Al Hasan, Tamim Iqbal, Mustafizur Rahman",Rod Tucker,Chris Gaffaney
